Date,Portfolio,Buy&Hold,OMXS30GI
2021-02-18,1.145078068216187,1.3229445543746559,1.1027996318096642
2021-02-19,1.1721481190028342,1.3549739907386629,1.1146401415846665
2021-02-22,1.174029539635742,1.339122482654826,1.1113923066773517
2021-02-23,1.1712151239683761,1.3287940474490527,1.1036204442792443
2021-02-24,1.186956236409944,1.3422606773967616,1.1147943377416092
2021-02-25,1.1907978228112786,1.347931770737711,1.1162140706500465
2021-02-26,1.1689030080160174,1.3177813612760063,1.1003249715348253
2021-03-01,1.1797901346166713,1.3477946254326376,1.12482993762264
2021-03-02,1.192227485392385,1.3621794605033217,1.1316368204125626
2021-03-03,1.1856492243029806,1.3542287047047867,1.135292397596671
2021-03-04,1.1518615793380018,1.3160343956898288,1.1305699835868845
2021-03-05,1.1425337604176435,1.299793038811031,1.1214899611093474
2021-03-08,1.139039773382727,1.3148405581281493,1.151345721887173
2021-03-09,1.144472903614912,1.3204226102645353,1.1632501666540782
2021-03-10,1.1474805087558086,1.309895847357935,1.1685154012813952
2021-03-11,1.163542401426742,1.3560553776272755,1.1855935658832855
2021-03-12,1.155573982504815,1.3533455843187385,1.1874009830318413
2021-03-15,1.1568170364055865,1.3469839184567158,1.183495620609758
2021-03-16,1.1734072284569734,1.376063093141488,1.1935208780656281
2021-03-17,1.1663392471286487,1.3662044089947845,1.1895330896490814
2021-03-18,1.1679798657947327,1.375772725521262,1.1934362582234033
2021-03-19,1.1709427560997738,1.3680488679454836,1.1875222714723634
2021-03-22,1.17501953938987,1.375768679636165,1.1905043373937279
2021-03-23,1.1767428737949706,1.368868525733869,1.1869409018155972
2021-03-24,1.1814636930265632,1.3801552531908092,1.195961690403577
2021-03-25,1.189342746919452,1.3801737123999012,1.1915172682458401
2021-03-26,1.1895127229163307,1.3925633277348257,1.2081027573218888
2021-03-29,1.1987789055778857,1.4067817783308287,1.1998557701800303
2021-03-30,1.2202071472089997,1.4408031342576535,1.2126086072169442
2021-03-31,1.230861690962219,1.448664164337733,1.2089624322375274
2021-04-01,1.2332180422951025,1.4480321472203521,1.2164732267520304
2021-04-06,1.2427633361973636,1.4752505071522635,1.231739273103019
2021-04-07,1.239136950060214,1.4733598344473684,1.2313578569993617
2021-04-08,1.2515531331287957,1.4875542749252588,1.2373461211674655
2021-04-09,1.260241917697527,1.4883571711896713,1.2428699164238026
2021-04-12,1.250077194507369,1.4640412181627376,1.2333664813283185
2021-04-13,1.264619980840957,1.4880502052408378,1.2420237180015552
2021-04-14,1.259284590180761,1.4873368601665045,1.2320442179418511
2021-04-15,1.258380100500163,1.496282463978023,1.2402416868056667
2021-04-16,1.2687651870145171,1.5170588500619917,1.261275358921329
2021-04-19,1.2598901845340444,1.5041323786404466,1.248936218890847
2021-04-20,1.231000129423065,1.4509448603659656,1.2197339113390901
2021-04-21,1.234455140517698,1.4557901556929116,1.2328922968050369
2021-04-22,1.233444617318191,1.4584707188982498,1.2351770325451048
2021-04-23,1.233444617318191,1.4544953795312214,1.2403463646845672
2021-04-26,1.233444617318191,1.4683486374320303,1.242235894420763
2021-04-27,1.233444617318191,1.4547445629877445,1.2524658065320877
2021-04-28,1.233444617318191,1.431573214654037,1.2427226152169668
2021-04-29,1.233444617318191,1.436244849712935,1.239628349652949
2021-04-30,1.233444617318191,1.4174550589429928,1.2313729005268683
2021-05-03,1.233444617318191,1.416624793455866,1.2394644378844915
2021-05-04,1.2304435355242294,1.3759553796672173,1.2189087111739874
2021-05-05,1.2430651876224716,1.432391140758269,1.2527403509090835
2021-05-06,1.2400432364470995,1.4351134502446798,1.249154663446516
2021-05-07,1.2564066713219335,1.4537845571852426,1.256669845656542
2021-05-10,1.2699949035937705,1.4689464866531123,1.2593830085237254
2021-05-11,1.2484584466692368,1.4435549175070095,1.2197646252077494
2021-05-12,1.2625830381899161,1.460161323151756,1.2264583681345493
2021-05-14,1.2327561105776206,1.425458041791613,1.2498570081369815
2021-05-17,1.233558521201155,1.4282803184122905,1.2401373223335896
2021-05-18,1.2277802356537637,1.4330421887218403,1.25085928315711
2021-05-19,1.2101316398818645,1.3881582972376918,1.2240767896861575
2021-05-20,1.2192320227857512,1.4176538580970968,1.2456307171280905
2021-05-21,1.2216086933954697,1.4169084927321396,1.2459431837306758
2021-05-24,1.2202097405224834,1.4362288701667538,1.2482786913760786
2021-05-25,1.2208568949857679,1.4406485043824755,1.2472397477576527
2021-05-26,1.2181632737365715,1.4324049285000306,1.2382860282298063
2021-05-27,1.22389911715413,1.449843366448393,1.248022951408466
2021-05-28,1.2222908397334282,1.4671477756698375,1.2541356380853226
2021-05-31,1.218420789581238,1.4572682478484278,1.2465806532087689
2021-06-01,1.2266431284205361,1.504466725145006,1.2591792940887399
2021-06-02,1.2237228891176064,1.5002383830965869,1.261556798248432
2021-06-03,1.2067067395389495,1.4797853187636136,1.2640859913104825
2021-06-04,1.2055726581896784,1.4766524528036735,1.2630160204165741
2021-06-07,1.207635575354351,1.4810411116324296,1.2609494158253522
2021-06-08,1.2256412591245098,1.5039168043627562,1.2649353238009604
2021-06-09,1.2309431465546135,1.5104939629047867,1.2634958462626706
2021-06-10,1.2241722833597917,1.5018251792315767,1.2610678836044669
2021-06-11,1.2315282141099981,1.5058005299316166,1.267006002680882
2021-06-14,1.226959188201485,1.4984486217924744,1.270364783603558
2021-06-15,1.2064026024945893,1.4945029227836597,1.2678243078958775
2021-06-16,1.201524458223227,1.487109297829275,1.2713470005870111
2021-06-17,1.2001373078201565,1.4675749690042135,1.2637866877944655
2021-06-18,1.1898991696491787,1.427992703807212,1.2500005484619405
2021-06-21,1.1898991696491787,1.4407137757287696,1.259925829141256
2021-06-22,1.1898991696491787,1.4582143593788601,1.2611133275938098
2021-06-23,1.1898991696491787,1.452496483366539,1.2467878151188079
2021-06-24,1.1898991696491787,1.4882987336492974,1.262745863735101
2021-06-28,1.1898991696491787,1.4905203438889003,1.2546270599838723
2021-06-29,1.1898991696491787,1.5207696837409816,1.2676475464476749
2021-06-30,1.1898991696491787,1.4909502503462235,1.25840361220168
2021-07-01,1.1898991696491787,1.4987506986801575,1.2643856082333227
2021-07-02,1.1898991696491787,1.5260122215195755,1.2727488693065343
2021-07-05,1.1900196535667211,1.5312638302405546,1.2783854910191708
2021-07-06,1.200499632295368,1.5349494661018293,1.2726188054749665
2021-07-07,1.2117469168188453,1.583229194290882,1.2934036325731233
2021-07-08,1.2012857923570999,1.5561875840059478,1.2733130015880325
2021-07-09,1.20578100260915,1.5768297691012243,1.2897656061711058
2021-07-12,1.226126439890366,1.6087766966084829,1.2998842588602462
2021-07-13,1.2292186939241463,1.6109995988113939,1.3062558195729457
2021-07-14,1.2254175762490496,1.6122251574721946,1.3102320119370392
2021-07-15,1.2246845314788235,1.6144979702576447,1.3036429468891397
2021-07-16,1.2241115233831468,1.6113033529847753,1.3004819256718112
2021-07-19,1.2065802166633661,1.5696697220465605,1.2719343249734152
2021-07-20,1.2136946221253848,1.5873113404912633,1.280873314380578
2021-07-21,1.2358112889148858,1.6236516368268472,1.2980176078221328
2021-07-22,1.288590045007122,1.7098608464852934,1.3080115245956974
2021-07-23,1.2944601536004625,1.7281674248451342,1.3259944946957463
2021-07-26,1.3013807913347282,1.7536719591830259,1.3276467754668901
2021-07-27,1.2884791286432375,1.727787209109928,1.3211489118044994
2021-07-28,1.2859473375392463,1.7285925669044333,1.3244393700397494
2021-07-29,1.2833038657827613,1.7315968394497598,1.3257199503187505
2021-07-30,1.2792201621525856,1.7090512342782798,1.3177685058110327
2021-08-02,1.290625257574187,1.732912257558552,1.324309933021828
2021-08-03,1.3023371037666773,1.7578212602762082,1.3234681222951032
2021-08-04,1.3212805495681728,1.7961007482054177,1.3306742853775975
2021-08-05,1.3192558201796052,1.7747004503738761,1.3309936469302899
2021-08-06,1.3121958044275994,1.7599486841240373,1.323645197150129
2021-08-09,1.3103382779573174,1.7490438360883882,1.3260339839554511
2021-08-10,1.3152404039504237,1.7617809759536163,1.3310259278330645
2021-08-11,1.3168947943956444,1.7742150280265374,1.3353358984637111
2021-08-12,1.3050518661252428,1.7507136306662223,1.337872299882692
2021-08-13,1.3050518661252428,1.7551990983456072,1.3387156776435318
2021-08-16,1.3050518661252428,1.7217836641439384,1.3200867760811674
2021-08-17,1.3050518661252428,1.7180216845841578,1.325595841216821
2021-08-18,1.3050518661252428,1.7148588632082848,1.318877965964646
2021-08-19,1.3050518661252428,1.65015458227653,1.296031862191259
2021-08-20,1.3050518661252428,1.6642764937475778,1.3128285874660464
2021-08-23,1.3050518661252428,1.6895029998481377,1.3189779427412003
2021-08-24,1.3050518661252428,1.6863364544446935,1.3164738222249943
2021-08-25,1.3050518661252428,1.7038693938425482,1.3215412971469638
2021-08-26,1.3050518661252428,1.672329482376034,1.3190603687356637
2021-08-27,1.3050518661252428,1.6956134559111853,1.3198586159139836
2021-08-30,1.3050518661252428,1.6995069437361312,1.3196740192952046
2021-08-31,1.3050518661252428,1.6816920027471218,1.3076837010587823
2021-09-01,1.3050518661252428,1.6396590168839207,1.317373613213984
2021-09-02,1.3050518661252428,1.6621025342880262,1.3283478665300632
2021-09-03,1.3050518661252428,1.6468355557368834,1.317965325295911
2021-09-06,1.3050518661252428,1.6302343893433429,1.3316079243034769
2021-09-07,1.3050518661252428,1.620184306499029,1.3225319761146392
2021-09-08,1.3050518661252428,1.5789131687326747,1.305477003617655
2021-09-09,1.3050518661252428,1.597459347354535,1.3089429696738157
2021-09-10,1.3050518661252428,1.623726430169383,1.3068741712348324
2021-09-13,1.3050518661252428,1.6008026628043766,1.2989007882495007
2021-09-14,1.3050518661252428,1.6102192892388523,1.3024786405414919
2021-09-15,1.3050518661252428,1.6050263537848857,1.2930087399760746
2021-09-16,1.3050518661252428,1.617938099091319,1.3037338348678256
2021-09-17,1.3050518661252428,1.5713673731666022,1.292344944324845
2021-09-20,1.3050518661252428,1.512643814782327,1.2639302281194242
2021-09-21,1.3050518661252428,1.5013415792324831,1.2652750567971516
2021-09-22,1.3050518661252428,1.5234602109300095,1.2787703545978817
2021-09-23,1.3050518661252428,1.5468646453107395,1.300383202522549
2021-09-24,1.3050518661252428,1.5105740668965002,1.2866280904655063
2021-09-27,1.3050518661252428,1.5012276235354916,1.2814769359217812
2021-09-28,1.3050518661252428,1.4715137412764143,1.2539463403641977
2021-09-29,1.3050518661252428,1.4742513163292827,1.2547947326342064
2021-09-30,1.3050518661252428,1.502071640498743,1.2575072686877438
2021-10-01,1.3050518661252428,1.4982149668282752,1.2547264099467805
2021-10-04,1.3050518661252428,1.4815119347943853,1.2463101831204726
2021-10-05,1.3050518661252428,1.5077565805131135,1.2583293347846158
2021-10-06,1.3050518661252428,1.4869882522003042,1.2394832422938749
2021-10-07,1.3050518661252428,1.5309448376999424,1.259948081025693
2021-10-08,1.3050518661252428,1.5098161400216235,1.2501748026555586
2021-10-11,1.3050518661252428,1.5144899555519291,1.2464336654087562
2021-10-12,1.3050518661252428,1.5414076393563754,1.2561944075059681
2021-10-13,1.3050518661252428,1.5739102040168724,1.2706725491037976
2021-10-14,1.3050518661252428,1.6279140436411605,1.2817320490757476
2021-10-15,1.3050518661252428,1.655867335767664,1.291891444651885
2021-10-18,1.3050518661252428,1.6571956848425504,1.2900636560598306
2021-10-19,1.3050518661252428,1.6663318645750458,1.2984118736055357
2021-10-20,1.3050518661252428,1.69271780574765,1.2981837134383518
2021-10-21,1.3050518661252428,1.7552342193481705,1.2975697494719878
2021-10-22,1.3128863007086171,1.7464708526277855,1.3118109555115882
2021-10-25,1.3110526606238286,1.7647568207729567,1.3013619720309484
2021-10-26,1.3235155268071,1.7989452366219467,1.3092197078985728
2021-10-27,1.311283034816913,1.7719283504348475,1.2984049786554284
2021-10-28,1.318182220439029,1.7893851523950053,1.2928542304123087
2021-10-29,1.310223506302311,1.7701154176554719,1.284392246189835
2021-11-01,1.307010914489611,1.7693958575576454,1.2907863721937944
2021-11-02,1.320775680854471,1.7824308901627193,1.2910157859882705
2021-11-03,1.334107218671618,1.813700042385463,1.2994269983054094
2021-11-04,1.35067553992645,1.8417166180480473,1.3063771080134678
2021-11-05,1.3703880430076252,1.870935880087672,1.3038964930089907
2021-11-08,1.3586603935030255,1.848646482573228,1.3077924532263823
2021-11-09,1.3650838759337196,1.8532360235635974,1.3051413449101636
2021-11-10,1.3676132573419266,1.8647433503555166,1.3075561444817991
2021-11-11,1.3839553927558141,1.9089154580009928,1.3159899220901978
2021-11-12,1.4089887458939703,1.9520840229470817,1.3266391725307696
2021-11-15,1.4058910020517794,1.9444330910335477,1.3337356432251943
2021-11-16,1.4088871343113858,1.9515369263512916,1.3399997053975863
2021-11-17,1.4085361410043824,1.9501519031526169,1.339141910922886
2021-11-18,1.4104675667773876,1.956782195385651,1.3329276804353598
2021-11-19,1.4153704956252793,1.9711373968979282,1.3334256838771934
2021-11-22,1.4169355938511825,1.9890743241558606,1.3308892824582128
2021-11-23,1.3830998798172638,1.9025338868376138,1.3116423426407848
2021-11-24,1.39240446943218,1.915215200288312,1.312872777828097
2021-11-25,1.39240446943218,1.9104331703646282,1.3123587906382876
2021-11-26,1.39240446943218,1.8721364947902144,1.259943379923347
2021-11-29,1.39240446943218,1.9328819077538195,1.2768548120953722
2021-11-30,1.39240446943218,1.9473622687782335,1.2596528517983754
2021-12-01,1.39240446943218,1.9547248208817534,1.2872223098020177
2021-12-02,1.39240446943218,1.9218780703961338,1.2717559964910974
2021-12-03,1.39240446943218,1.8976607417682672,1.2591868158524933
2021-12-06,1.39240446943218,1.838016815922428,1.2843038654657335
2021-12-07,1.39240446943218,1.933933989741358,1.3120149833533967
2021-12-08,1.39240446943218,1.963759427365596,1.3073558775218672
2021-12-09,1.414818750860478,1.9972865211961313,1.3058606135690738
2021-12-10,1.3982581391970976,1.9575207133450743,1.3012754717477852
2021-12-13,1.3964770931644148,1.943197203466088,1.2982498422780164
2021-12-14,1.3861325779646887,1.8952861630729683,1.2847742891071385
2021-12-15,1.3773897412022886,1.9066743595148565,1.2887573764213391
2021-12-16,1.4000026444320706,1.9487403085752364,1.2986306315680276
2021-12-17,1.3912217211570743,1.9267160944629171,1.2957607652893168
2021-12-20,1.3820467549036866,1.904481469392936,1.2844082299378108
2021-12-21,1.3992761890698946,1.9460415581530819,1.303404130889972
2021-12-22,1.4023456551975635,1.9667432823574478,1.31199273146896
2021-12-23,1.404338755901369,1.9449851537549667,1.3405509879993394
2021-12-27,1.401291318276524,1.9619525464143486,1.3523438599372373
2021-12-28,1.4033334887038407,1.9592951909499103,1.3601326463037897
2021-12-29,1.4105094367110178,1.9502299581358553,1.359250092690068
2021-12-30,1.4016644752777425,1.944447880613524,1.3597167554495961
2022-01-03,1.4102261256502941,1.9622311118364237,1.3734580776064242
2022-01-04,1.4196920822206405,1.9742857664175668,1.380191623199752
2022-01-05,1.4199183539382807,1.9538344111027246,1.3726839627534797
2022-01-07,1.4066693026460317,1.879082925911571,1.3491624672764102
2022-01-10,1.381434743805246,1.8203507227061417,1.3220668803892264
2022-01-11,1.3830761524214115,1.839264623551358,1.3369330196339972
2022-01-12,1.3929012835588312,1.8707955411399648,1.3481642665449813
2022-01-13,1.3997328842896801,1.8606124835388007,1.3474810396707224
2022-01-14,1.389400028829593,1.797442599430176,1.3251896659741422
2022-01-17,1.4011375683919172,1.828171053675409,1.3279034556549716
2022-01-18,1.406541201752356,1.8070680932661511,1.3052444557549485
2022-01-19,1.4225066204707995,1.8188384887202538,1.31095441466418
2022-01-20,1.4164275323491293,1.8254373681120788,1.323064454307009
2022-01-21,1.4083721342787285,1.7743331180061153,1.300336504905914
2022-01-24,1.3914668038240876,1.669900462160208,1.2497200493553067
2022-01-25,1.3914668038240876,1.6614551065416407,1.2585634496814377
2022-01-26,1.3914668038240876,1.6632304363889396,1.2846294951548873
2022-01-27,1.3914668038240876,1.6321706910190417,1.2756469421993197
2022-01-28,1.3914668038240876,1.6085429555133965,1.2737896933658983
2022-01-31,1.3914668038240876,1.6437370038690904,1.2869048286902636
2022-02-01,1.3914668038240876,1.6847126990926793,1.2998529181779406
2022-02-02,1.3914668038240876,1.7073934028273596,1.306189063919635
2022-02-03,1.3914668038240876,1.6833348836893034,1.2798860828879561
2022-02-04,1.3914668038240876,1.6403968276634278,1.2667555906292614
2022-02-07,1.3914668038240876,1.6402794561967775,1.2804345448283017
2022-02-08,1.3914668038240876,1.616113706370739,1.278047951870741
2022-02-09,1.3914668038240876,1.6655679720029284,1.2998190702410508
2022-02-10,1.3914668038240876,1.6645051055216697,1.3004477643280983
2022-02-11,1.3908960158989814,1.639852698050042,1.288935078090011
2022-02-14,1.3851834480663092,1.6218755499343818,1.2592614066763803
2022-02-15,1.3850682465154054,1.6493372704215201,1.2823547884331572
2022-02-16,1.3850682465154054,1.65241779600126,1.2718710167951583
2022-02-17,1.3850682465154054,1.6204069185768457,1.2526203160958536
2022-02-18,1.3850682465154054,1.5937373166602067,1.2349585879894356
2022-02-21,1.3850682465154054,1.5628490012216985,1.2133711260174362
2022-02-22,1.3850682465154054,1.5796596492659607,1.2125935636894376
2022-02-23,1.3850682465154054,1.5503303867503497,1.203666170334728
2022-02-24,1.3850682465154054,1.5406141472248855,1.1684006943841572
2022-02-25,1.3850682465154054,1.5818868217475959,1.2040823745957445
2022-02-28,1.3850682465154054,1.589325252896151,1.1998927521851508
2022-03-01,1.39749624967186,1.5782252844019231,1.1722634334783049
2022-03-02,1.4269521758357109,1.6414868367071707,1.1787860562797168
2022-03-03,1.4388845902241871,1.6085118985287483,1.1517851182530954
2022-03-04,1.423099358432698,1.538776365684548,1.1163801762662655
2022-03-07,1.4225819430173285,1.5468805364594314,1.113535069126576
2022-03-08,1.4225819430173285,1.5416684346164569,1.1088637404289474
2022-03-09,1.3921357690894627,1.573633710269295,1.1479834934894435
2022-03-10,1.3921357690894627,1.5781733044114883,1.1464697385340898
2022-03-11,1.3921357690894627,1.6398265097271238,1.1643925345241122
2022-03-14,1.3921357690894627,1.6412818791946309,1.1788114422323843
2022-03-15,1.3921357690894627,1.6112740095514624,1.172425464805824
2022-03-16,1.3921357690894627,1.7061864280387768,1.218573052466496
2022-03-17,1.3921357690894627,1.7352998216183995,1.2139888508656766
2022-03-18,1.3921357690894627,1.7473210574153029,1.225135791341259
2022-03-21,1.3921357690894627,1.7959947890813233,1.2263850309379547
2022-03-22,1.3921357690894627,1.7829965026326586,1.227357845716716
2022-03-23,1.3981978857971145,1.7737351248557875,1.215075432321207
2022-03-24,1.400621273702337,1.7446473166828727,1.2051971626653495
2022-03-25,1.4077697649261434,1.741628610414131,1.1940351786622607
2022-03-28,1.4005975122008216,1.7449395474501859,1.2054124731527882
2022-03-29,1.4005975122008216,1.74942676267994,1.222115489787482
2022-03-30,1.4005975122008216,1.787351253091079,1.2099897798035002
2022-03-31,1.4005975122008216,1.8127189957138554,1.1927765368608734
2022-04-01,1.4005975122008216,1.8285750982005444,1.2070240110369348
2022-04-04,1.4005975122008216,1.8527664107672674,1.2166061112450055
2022-04-05,1.4005975122008216,1.8659552482042845,1.2143743412580337
2022-04-06,1.3940692244225517,1.8045827026512447,1.1965427466535203
2022-04-07,1.39284536570311,1.8071052564773826,1.203775235909151
2022-04-08,1.4019933107551243,1.8401616631421003,1.2173811663184195
2022-04-11,1.3783474740398651,1.7666228577775058,1.19860809761745
2022-04-12,1.3783474740398651,1.7875394989448967,1.2011774067528513
2022-04-13,1.3783474740398651,1.798804351423086,1.1991054742456377
2022-04-14,1.3783474740398651,1.808120533376852,1.1958366410811783
2022-04-19,1.3768900619605209,1.8057669298191932,1.1987137157168195
2022-04-20,1.3600942669856642,1.8125568860511028,1.205119124366409
2022-04-21,1.3580352197881906,1.7915840240803826,1.2150274810772796
2022-04-22,1.3580352197881906,1.740218924315883,1.1970279004156088
2022-04-25,1.3580352197881906,1.651250035698986,1.171713091097021
2022-04-26,1.3580352197881906,1.5754642930807432,1.1532512353713449
2022-04-27,1.3580352197881906,1.5957979188057723,1.1725094578344026
2022-04-28,1.3580352197881906,1.5682275759368434,1.1689648266656554
2022-04-29,1.3580352197881906,1.5883006330620209,1.1818292365315768
2022-05-02,1.3580352197881906,1.5343904743771946,1.1604257443647104
2022-05-03,1.3580352197881906,1.5442416991357444,1.1685000443470654
2022-05-04,1.3580352197881906,1.4966412807209608,1.1563746477699068
2022-05-05,1.3580352197881906,1.4764557525232949,1.142543691261685
2022-05-06,1.3580352197881906,1.4365409699697862,1.1292301694183264
2022-05-09,1.3580352197881906,1.355441935315704,1.102080363150754
2022-05-10,1.3580352197881906,1.37732612100483,1.1183599671675013
2022-05-11,1.3580352197881906,1.4037831802243481,1.138134684074953
2022-05-12,1.3580352197881906,1.3753586308815497,1.135837412061963
2022-05-13,1.3580352197881906,1.431223448454064,1.1576263946211869
2022-05-16,1.3580352197881906,1.4415523777791377,1.153688437889506
2022-05-17,1.3580352197881906,1.48204002592993,1.166838047964407
2022-05-18,1.3580352197881906,1.457503348904891,1.1525651878356782
2022-05-19,1.3580352197881906,1.4577016766057176,1.1467292393835788
2022-05-20,1.3580352197881906,1.465362787830159,1.1477011139418714
2022-05-23,1.3580352197881906,1.487331565383543,1.1620413565375567
2022-05-24,1.3580352197881906,1.48586198885285,1.1518136382739934
2022-05-25,1.3580352197881906,1.4536070051610537,1.1407140222286924
2022-05-27,1.3580352197881906,1.5267600982798755,1.1846188706635856
2022-05-30,1.3580352197881906,1.5581027156162097,1.194507169337781
2022-05-31,1.3580352197881906,1.5321733928089776,1.175719683922951
2022-06-01,1.3580352197881906,1.5158503679828828,1.1749261378469766
2022-06-02,1.3580352197881906,1.5560255672738894,1.1947387769800182
2022-06-03,1.3580352197881906,1.5382242598976854,1.1911327180739522
2022-06-07,1.3580352197881906,1.546561056599326,1.1938932053714169
2022-06-08,1.3580352197881906,1.5415517000650514,1.191431394776323
2022-06-09,1.3580352197881906,1.4684766369968427,1.1765379891379464
2022-06-10,1.3580352197881906,1.395893558089617,1.145880220299924
2022-06-13,1.3580352197881906,1.3522119205147909,1.1261431122112389
2022-06-14,1.3580352197881906,1.3096313167372715,1.1116875359046692
